Survey,Year,Species Code,Common Name,Scientific Name,Haul Count,Catch Count,Mean Weight CPUE,Var Weight CPUE,Mean Number CPUE,Var Number CPUE,Area Biomass,Area Biomass Var,Min Area Biomass,Max Area Biomass,Area Population,Area Population Var,Min Area Population,Max Area Population,AKFIN Load Date,Summary Area Depth,NMFS Reporting Area,Minimum Depth (m),Maximum Depth (m)
GOA,1999,400,skate unid.,Rajidae,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1999,400,skate unid.,Rajidae,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,1999,400,skate unid.,Rajidae,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,1999,400,skate unid.,Rajidae,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,1999,400,skate unid.,Rajidae,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,1999,400,skate unid.,Rajidae,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1999,400,skate unid.,Rajidae,24,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,1999,400,skate unid.,Rajidae,31,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,1999,400,skate unid.,Rajidae,35,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,1999,400,skate unid.,Rajidae,36,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,1999,400,skate unid.,Rajidae,38,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,1999,400,skate unid.,Rajidae,52,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,1999,400,skate unid.,Rajidae,59,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,1999,400,skate unid.,Rajidae,63,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,1999,400,skate unid.,Rajidae,86,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,1999,400,skate unid.,Rajidae,90,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,1999,400,skate unid.,Rajidae,95,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,1999,420,big skate,Beringraja binoculata,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1999,420,big skate,Beringraja binoculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,1999,420,big skate,Beringraja binoculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,946,Yakutat,701,1000
GOA,1999,420,big skate,Beringraja binoculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,1999,420,big skate,Beringraja binoculata,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1999,420,big skate,Beringraja binoculata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,1999,420,big skate,Beringraja binoculata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1999,420,big skate,Beringraja binoculata,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,1999,420,big skate,Beringraja binoculata,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,1999,420,big skate,Beringraja binoculata,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,1999,420,big skate,Beringraja binoculata,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1999,420,big skate,Beringraja binoculata,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1999,420,big skate,Beringraja binoculata,10,2,412.1,114203.6518,12.3,71.51277793,2697.6,4894125.665,0,7627,80642,3064635117,0,203982,9/29/2021 10:30,951,Southeastern,10,100
GOA,1999,420,big skate,Beringraja binoculata,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1999,420,big skate,Beringraja binoculata,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,1999,420,big skate,Beringraja binoculata,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,1999,420,big skate,Beringraja binoculata,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,1999,420,big skate,Beringraja binoculata,14,2,54.04676574,1944.336911,7.365343872,30.13260173,168.5,18890.41517,0,475,23054,292756545.2,0,61175,9/29/2021 10:30,954,Southeastern,301,500
GOA,1999,420,big skate,Beringraja binoculata,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1999,420,big skate,Beringraja binoculata,24,3,80.59681991,1997.476281,5.716967951,9.283443083,893.6,245410.0678,0,1956,63552,1140564430,0,135993,9/29/2021 10:30,952,Southeastern,101,200
GOA,1999,420,big skate,Beringraja binoculata,31,4,97.8320769,2842.945321,5.118459216,6.126415493,1435.9,612435.9442,0,3051,75110,1319771094,128,150092,9/29/2021 10:30,912,Shumagin,101,200
GOA,1999,420,big skate,Beringraja binoculata,35,2,60.12702304,2771.762589,2.342611287,2.728598386,694.7,369510.2648,0,1936,27396,363755942.2,0,66342,9/29/2021 10:30,923,Chirikof,201,300
GOA,1999,420,big skate,Beringraja binoculata,36,1,5.360865516,28.614315,1.200610506,1.452809791,61.5,3777.862655,0,198,13850,191810143,0,44707,9/29/2021 10:30,933,Kodiak,201,300
GOA,1999,420,big skate,Beringraja binoculata,38,8,253.9402841,15038.94815,40.24775022,647.2539381,4231,4174867.894,59,8403,670301,1.7968E+11,0,1535878,9/29/2021 10:30,941,Yakutat,10,100
GOA,1999,420,big skate,Beringraja binoculata,52,2,62.3610447,2059.887154,3.096343257,5.6192626,1487.1,1171650.814,0,3697,73903,3196201107,0,189347,9/29/2021 10:30,922,Chirikof,101,200
GOA,1999,420,big skate,Beringraja binoculata,59,13,570.7676395,31252.26356,20.96359044,44.83675752,14859.4,21183366.21,5415,24304,545964,30391189176,188237,903691,9/29/2021 10:30,921,Chirikof,10,100
GOA,1999,420,big skate,Beringraja binoculata,63,4,54.95088653,1191.567705,3.096582351,2.376662318,1614.9,1028654.544,0,3718,90950,2051721008,0,184894,9/29/2021 10:30,942,Yakutat,101,200
GOA,1999,420,big skate,Beringraja binoculata,86,18,414.7993942,15159.6754,23.95797637,38.73608674,15975.6,22488882.92,6292,25659,922858,57463718462,433358,1412358,9/29/2021 10:30,931,Kodiak,10,100
GOA,1999,420,big skate,Beringraja binoculata,90,14,232.5267787,4737.748291,6.793450098,3.121653024,9601.9,8076657.9,3858,15345,280906,5321625804,133475,428337,9/29/2021 10:30,911,Shumagin,10,100
GOA,1999,420,big skate,Beringraja binoculata,95,4,21.43749606,251.1330615,1.759584242,0.706216662,928.7,471538.1005,0,2331,75914,1326022393,1555,150273,9/29/2021 10:30,932,Kodiak,101,200
GOA,1999,435,Bering skate,Bathyraja interrupta,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1999,435,Bering skate,Bathyraja interrupta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,1999,435,Bering skate,Bathyraja interrupta,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,946,Yakutat,701,1000
GOA,1999,435,Bering skate,Bathyraja interrupta,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,1999,435,Bering skate,Bathyraja interrupta,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1999,435,Bering skate,Bathyraja interrupta,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1999,435,Bering skate,Bathyraja interrupta,5,2,22.1,240.416176,16.9,107.1236591,44.3,967.0604591,0,124,33898,430898854.8,0,87267,9/29/2021 10:30,915,Shumagin,501,700
GOA,1999,435,Bering skate,Bathyraja interrupta,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,1999,435,Bering skate,Bathyraja interrupta,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,1999,435,Bering skate,Bathyraja interrupta,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,1999,435,Bering skate,Bathyraja interrupta,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1999,435,Bering skate,Bathyraja interrupta,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1999,435,Bering skate,Bathyraja interrupta,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,1999,435,Bering skate,Bathyraja interrupta,12,1,0.9,0.830532294,3.6,13.28851671,2.3,5.320782113,0,7,9227,85132513.82,0,29332,9/29/2021 10:30,914,Shumagin,301,500
GOA,1999,435,Bering skate,Bathyraja interrupta,12,2,19.18150217,212.8928401,6.511225247,21.26419075,50.5,1470.065711,0,137,17133,146833297.3,0,44543,9/29/2021 10:30,944,Yakutat,301,500
GOA,1999,435,Bering skate,Bathyraja interrupta,14,1,1.589016839,2.583152497,2.76606635,7.678812417,8.3,69.04618698,0,27,14327,205250258.6,0,46734,9/29/2021 10:30,943,Yakutat,201,300
GOA,1999,435,Bering skate,Bathyraja interrupta,14,3,25.1,186.0732187,11.9,44.23888156,73.2,1577.602938,0,158,34694,375074876.3,0,76236,9/29/2021 10:30,934,Kodiak,301,500
GOA,1999,435,Bering skate,Bathyraja interrupta,14,4,18.50198419,76.77274794,15.19268621,43.98027186,57.6,745.8939208,0,118,47402,427295079.3,1347,93457,9/29/2021 10:30,954,Southeastern,301,500
GOA,1999,435,Bering skate,Bathyraja interrupta,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1999,435,Bering skate,Bathyraja interrupta,24,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,1999,435,Bering skate,Bathyraja interrupta,31,1,2.555456866,6.461860464,1.277728433,1.63174174,37.3,1392.033672,0,116,18749,351514777.9,0,58309,9/29/2021 10:30,912,Shumagin,101,200
GOA,1999,435,Bering skate,Bathyraja interrupta,35,8,73.55349628,2861.200093,16.24841415,33.51559373,849.4,381433.3912,0,2111,187743,4468043535,51249,324237,9/29/2021 10:30,923,Chirikof,201,300
GOA,1999,435,Bering skate,Bathyraja interrupta,36,10,42.56239676,262.6146748,21.96462554,44.74531118,489.2,34672.23215,83,895,252107,5907589963,84627,419587,9/29/2021 10:30,933,Kodiak,201,300
GOA,1999,435,Bering skate,Bathyraja interrupta,38,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,1999,435,Bering skate,Bathyraja interrupta,52,5,20.30569718,102.70942,10.47427081,28.6770999,483.9,58420.46993,0,992,249854,16311353457,0,518185,9/29/2021 10:30,922,Chirikof,101,200
GOA,1999,435,Bering skate,Bathyraja interrupta,59,5,10.45333418,27.7315195,4.672947603,5.635482171,271.6,18796.94032,0,552,121577,3819834756,0,247782,9/29/2021 10:30,921,Chirikof,10,100
GOA,1999,435,Bering skate,Bathyraja interrupta,63,4,3.825107011,3.154277601,3.050085329,2.123546548,112.7,2723.019408,2,223,89559,1833211656,0,180329,9/29/2021 10:30,942,Yakutat,101,200
GOA,1999,435,Bering skate,Bathyraja interrupta,86,6,5.754454595,7.253498757,3.26717108,1.835375886,220.7,10760.3283,9,433,125511,2722720133,18804,232218,9/29/2021 10:30,931,Kodiak,10,100
GOA,1999,435,Bering skate,Bathyraja interrupta,90,3,3.263144438,3.742077998,1.849205973,1.238929297,134.2,6379.292855,0,297,75997,2112059882,0,169842,9/29/2021 10:30,911,Shumagin,10,100
GOA,1999,435,Bering skate,Bathyraja interrupta,95,19,22.66567807,47.34312011,10.05061906,5.324005596,983.1,88893.45272,381,1586,436307,9996578989,234242,638372,9/29/2021 10:30,932,Kodiak,101,200
GOA,1999,440,longnose skate,Raja rhina,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1999,440,longnose skate,Raja rhina,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,1999,440,longnose skate,Raja rhina,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,946,Yakutat,701,1000
GOA,1999,440,longnose skate,Raja rhina,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,1999,440,longnose skate,Raja rhina,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1999,440,longnose skate,Raja rhina,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,1999,440,longnose skate,Raja rhina,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1999,440,longnose skate,Raja rhina,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,1999,440,longnose skate,Raja rhina,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1999,440,longnose skate,Raja rhina,8,1,36.9,1359.802655,4.3,18.82079799,59.1,3498.351901,0,195,6958,48420095.52,0,23004,9/29/2021 10:30,924,Chirikof,301,500
GOA,1999,440,longnose skate,Raja rhina,8,1,57.9,3346.802573,4.9,24.03621497,161.3,26013.55724,0,533,13668,186825317.7,0,45187,9/29/2021 10:30,913,Shumagin,201,300
GOA,1999,440,longnose skate,Raja rhina,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1999,440,longnose skate,Raja rhina,10,1,1.8,3.199094865,4.3,18.13545842,11.7,137.0951982,0,38,27878,777183663.4,0,89990,9/29/2021 10:30,951,Southeastern,10,100
GOA,1999,440,longnose skate,Raja rhina,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1999,440,longnose skate,Raja rhina,12,4,179.6259293,8457.754207,36.37588955,325.3392007,472,58402.40772,0,999,95635,2246529301,0,198914,9/29/2021 10:30,944,Yakutat,301,500
GOA,1999,440,longnose skate,Raja rhina,14,1,20.3,412.6197423,3,9.191796442,59.1,3498.35469,0,186,8828,77931715.09,0,27764,9/29/2021 10:30,934,Kodiak,301,500
GOA,1999,440,longnose skate,Raja rhina,14,5,188.2965856,9000.386416,39.29361298,406.855795,973.4,240575.1748,0,2053,203134,10875022412,0,432662,9/29/2021 10:30,943,Yakutat,201,300
GOA,1999,440,longnose skate,Raja rhina,14,6,146.7361422,2957.513264,28.60282946,94.65650627,457.5,28734.03941,80,835,89169,919645505.6,21603,156735,9/29/2021 10:30,954,Southeastern,301,500
GOA,1999,440,longnose skate,Raja rhina,16,1,11.73690223,137.8376537,2.40956271,5.869499259,59.3,3518.439495,0,187,12240,149824648.5,0,38679,9/29/2021 10:30,953,Southeastern,201,300
GOA,1999,440,longnose skate,Raja rhina,24,4,28.7872075,292.6286814,7.232898968,12.12991399,318.9,35952.37911,0,711,80399,1490282034,527,160271,9/29/2021 10:30,952,Southeastern,101,200
GOA,1999,440,longnose skate,Raja rhina,31,3,33.46266762,316.2181017,6.404962882,13.88098695,491.4,68120.66706,0,1040,94171,2990284507,0,209061,9/29/2021 10:30,912,Shumagin,101,200
GOA,1999,440,longnose skate,Raja rhina,35,16,207.8850609,3210.978429,26.46283121,28.97022732,2400.3,428063.1734,1064,3736,305593,3862089925,178691,432495,9/29/2021 10:30,923,Chirikof,201,300
GOA,1999,440,longnose skate,Raja rhina,36,11,166.4659746,2615.399744,21.10787381,37.43559977,1912.9,345303.4267,713,3113,242436,4942510570,98877,385995,9/29/2021 10:30,933,Kodiak,201,300
GOA,1999,440,longnose skate,Raja rhina,38,7,106.2641657,1892.55461,11.80298357,21.46506845,1771.2,525380.1928,291,3251,197018,5958782771,39390,354646,9/29/2021 10:30,941,Yakutat,10,100
GOA,1999,440,longnose skate,Raja rhina,52,9,108.9754545,1503.742644,10.81453083,15.36434398,2598.9,855319.3269,730,4468,257675,8739141899,68745,446605,9/29/2021 10:30,922,Chirikof,101,200
GOA,1999,440,longnose skate,Raja rhina,59,7,280.9151539,30079.84889,16.10876641,100.9251364,7313.2,20388681.71,0,16534,419894,68408936803,0,953981,9/29/2021 10:30,921,Chirikof,10,100
GOA,1999,440,longnose skate,Raja rhina,63,19,124.2405219,1033.502658,18.16862521,18.22281929,3649.9,892200.4186,1721,5579,533640,15731364473,277523,789757,9/29/2021 10:30,942,Yakutat,101,200
GOA,1999,440,longnose skate,Raja rhina,86,16,148.8071945,2005.603744,14.93948505,16.41196836,5731.1,2975247.594,2204,9259,576564,24346618585,257474,895654,9/29/2021 10:30,931,Kodiak,10,100
GOA,1999,440,longnose skate,Raja rhina,90,2,26.50955787,432.3692921,0.930015265,0.422452828,1094.6,737079.8624,0,2860,37904,720174809,0,93079,9/29/2021 10:30,911,Shumagin,10,100
GOA,1999,440,longnose skate,Raja rhina,95,37,226.1181622,1243.175162,25.2546881,17.20602906,9797.5,2334238.474,6742,12853,1094396,32306770804,734914,1453878,9/29/2021 10:30,932,Kodiak,101,200
GOA,1999,455,mud skate,Bathyraja taranetzi,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1999,455,mud skate,Bathyraja taranetzi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,1999,455,mud skate,Bathyraja taranetzi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,946,Yakutat,701,1000
GOA,1999,455,mud skate,Bathyraja taranetzi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,1999,455,mud skate,Bathyraja taranetzi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1999,455,mud skate,Bathyraja taranetzi,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,1999,455,mud skate,Bathyraja taranetzi,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1999,455,mud skate,Bathyraja taranetzi,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,1999,455,mud skate,Bathyraja taranetzi,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,1999,455,mud skate,Bathyraja taranetzi,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1999,455,mud skate,Bathyraja taranetzi,8,1,9,81.15092537,10.1,101.763154,25.1,630.7585213,0,83,28124,790970358.3,0,92978,9/29/2021 10:30,913,Shumagin,201,300
GOA,1999,455,mud skate,Bathyraja taranetzi,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1999,455,mud skate,Bathyraja taranetzi,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,1999,455,mud skate,Bathyraja taranetzi,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1999,455,mud skate,Bathyraja taranetzi,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,1999,455,mud skate,Bathyraja taranetzi,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,1999,455,mud skate,Bathyraja taranetzi,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,1999,455,mud skate,Bathyraja taranetzi,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,1999,455,mud skate,Bathyraja taranetzi,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1999,455,mud skate,Bathyraja taranetzi,24,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,1999,455,mud skate,Bathyraja taranetzi,31,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,1999,455,mud skate,Bathyraja taranetzi,35,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,1999,455,mud skate,Bathyraja taranetzi,36,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,1999,455,mud skate,Bathyraja taranetzi,38,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,1999,455,mud skate,Bathyraja taranetzi,52,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,1999,455,mud skate,Bathyraja taranetzi,59,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,1999,455,mud skate,Bathyraja taranetzi,63,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,1999,455,mud skate,Bathyraja taranetzi,86,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,1999,455,mud skate,Bathyraja taranetzi,90,1,0.504541438,0.248042165,0.443996466,0.188537906,20.6,422.8489128,0,64,17928,321409258.2,0,55451,9/29/2021 10:30,911,Shumagin,10,100
GOA,1999,455,mud skate,Bathyraja taranetzi,95,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,1999,460,roughtail skate,Bathyraja trachura,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1999,460,roughtail skate,Bathyraja trachura,2,1,17.2,294.2912295,98,9609.509533,20.7,428.2719751,0,110,118256,13984391024,0,627110,9/29/2021 10:30,956,Southeastern,701,1000
GOA,1999,460,roughtail skate,Bathyraja trachura,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,946,Yakutat,701,1000
GOA,1999,460,roughtail skate,Bathyraja trachura,3,1,41.2,1699.280026,13.7,188.8088918,42.6,1814.898311,0,178,14201,201655367.9,0,59387,9/29/2021 10:30,955,Southeastern,501,700
GOA,1999,460,roughtail skate,Bathyraja trachura,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1999,460,roughtail skate,Bathyraja trachura,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,1999,460,roughtail skate,Bathyraja trachura,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1999,460,roughtail skate,Bathyraja trachura,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,1999,460,roughtail skate,Bathyraja trachura,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,1999,460,roughtail skate,Bathyraja trachura,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,1999,460,roughtail skate,Bathyraja trachura,8,3,41.5,1520.068912,41.2,723.3698135,127.2,14284.99474,0,403,126166,6797937847,0,316295,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1999,460,roughtail skate,Bathyraja trachura,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,1999,460,roughtail skate,Bathyraja trachura,10,5,138.5,7457.777682,77.6,2385.423196,483.9,91037.67881,0,1156,271268,29119048599,0,651461,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1999,460,roughtail skate,Bathyraja trachura,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1999,460,roughtail skate,Bathyraja trachura,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,1999,460,roughtail skate,Bathyraja trachura,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,1999,460,roughtail skate,Bathyraja trachura,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,1999,460,roughtail skate,Bathyraja trachura,14,1,0.9,0.767137384,8,63.39978376,2.6,6.504096602,0,8,23185,537528644.8,0,72916,9/29/2021 10:30,934,Kodiak,301,500
GOA,1999,460,roughtail skate,Bathyraja trachura,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1999,460,roughtail skate,Bathyraja trachura,24,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,1999,460,roughtail skate,Bathyraja trachura,31,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,1999,460,roughtail skate,Bathyraja trachura,35,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,1999,460,roughtail skate,Bathyraja trachura,36,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,1999,460,roughtail skate,Bathyraja trachura,38,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,1999,460,roughtail skate,Bathyraja trachura,52,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,1999,460,roughtail skate,Bathyraja trachura,59,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,1999,460,roughtail skate,Bathyraja trachura,63,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
